expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
15,[BT04]Eclipse of Illusionary Shadows,BT04/074EN,Flame Seed Salamander,Trigger Unit,Kagero,0,4000,10000,"[AUTO](RC):When an attack hits a vanguard during the battle that this unit boosted ([Boost]) a <Kagero>, you may choose one of your opponent's grade 0 rear-guards, and retire it. If you do, at the beginning of the end phase of that turn, return this unit to your deck, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/074EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_074EN.png,vanguard_scrape_out\images\BT04_074EN__Flame_Seed_Salamander.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/075EN,Eisenkugel,Normal Unit,Nova Grappler,2,10000,5000,"[CONT](VC/RC):If you do not have a unit named ""Stern Blaukluger"" or a unit named ""Blaukluger"" on your (VC), this unit gets [Power] -5000. [AUTO](VC/RC):When this unit attacks, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/075EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_075EN.png,vanguard_scrape_out\images\BT04_075EN__Eisenkugel.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/076EN,Dancing Wolf,Normal Unit,Nova Grappler,1,7000,5000,"[AUTO](RC):During your battle phase, when this unit becomes [Stand], this unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/076EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_076EN.png,vanguard_scrape_out\images\BT04_076EN__Dancing_Wolf.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/077EN,Blaupanzer,Normal Unit,Nova Grappler,1,6000,5000,"[CONT](VC):If you have a card named ""Blaujunger"" in your soul, this unit gets [Power] +2000. [AUTO]:[Choose a grade 3 <Nova Grappler> from your hand, and discard it] When this unit is placed on (RC), you may pay the cost. If you do, search your deck for up to one card named ""Stern Blaukluger"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/077EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_077EN.png,vanguard_scrape_out\images\BT04_077EN__Blaupanzer.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/078EN,Toolkit Boy,Normal Unit,Nova Grappler,1,5000,5000,"[AUTO](RC):When an attack hits a vanguard during the battle that this unit boosted ([Boost]) a <Nova Grappler> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/078EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_078EN.png,vanguard_scrape_out\images\BT04_078EN__Toolkit_Boy.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/079EN,"Fighting Battleship, Prometheus",Trigger Unit,Nova Grappler,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/079EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_079EN.png,"vanguard_scrape_out\images\BT04_079EN__Fighting_Battleship,_Prometheus.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/080EN,Grapple Mania,Trigger Unit,Nova Grappler,0,4000,10000,"[AUTO](RC):When an attack hits a vanguard during the battle that this unit boosted ([Boost]) a <Nova Grappler>, you may choose a card from your damage zone, and turn it face up. If you do, at the beginning of the end phase of that turn, return this unit to your deck, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/080EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_080EN.png,vanguard_scrape_out\images\BT04_080EN__Grapple_Mania.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/081EN,Snogal,Normal Unit,Royal Paladin,1,6000,5000,"[CONT](RC):During your turn, this unit gets [Power] +1000 for each other unit named ""Snogal"" on your (VC) or (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/081EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_081EN.png,vanguard_scrape_out\images\BT04_081EN__Snogal.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/082EN,Brugal,Normal Unit,Royal Paladin,0,4000,10000,"[CONT](RC):During your turn, this unit gets [Power] +1000 for each other unit named ""Brugal"" on your (VC) or (RC). [AUTO]:When another <Royal Paladin> rides this unit, you may call this card to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/082EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_082EN.png,vanguard_scrape_out\images\BT04_082EN__Brugal.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S01EN,Phantom Blaster Dragon,Normal Unit,Shadow Paladin,3,10000,-,"[CONT](VC):If you have a card named ""Blaster Dark"" in your soul, this unit gets [Power] +1000. [ACT](VC):[Counter-Blast 2 & Choose three of your <Shadow Paladin> rear-guards, and retire them] This unit gets [Power] +10000/[Critical] +1 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S01EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S01EN.png,vanguard_scrape_out\images\BT04_S01EN__Phantom_Blaster_Dragon.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S02EN,"Darkness Maiden, Macha",Normal Unit,Shadow Paladin,2,8000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), if you have a <Shadow Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one grade 1 or less <Shadow Paladin>, call it to (RC) in the same column as this unit, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S02EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S02EN.png,"vanguard_scrape_out\images\BT04_S02EN__Darkness_Maiden,_Macha.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S03EN,"Skull Witch, Nemain",Normal Unit,Shadow Paladin,2,3000,5000,"[AUTO]:[Counter-Blast 1 & Choose a <Shadow Paladin> from your hand, and discard it] When this unit is placed on (RC), if you have a <Shadow Paladin> vanguard, you may pay the cost. If you do, draw two cards.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S03EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S03EN.png,"vanguard_scrape_out\images\BT04_S03EN__Skull_Witch,_Nemain.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S04EN,Enigman Storm,Normal Unit,Dimension Police,3,10000,-,"[CONT](VC):If you have a card named ""Enigman Wave"" in your soul, this unit gets [Power] +1000. [AUTO](VC):At the beginning of your attack step, if this unit's [Power] is 15000 or greater, this unit gets [Critical] +1 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S04EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S04EN.png,vanguard_scrape_out\images\BT04_S04EN__Enigman_Storm.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S05EN,"Evil Armor General, Giraffa",Normal Unit,Megacolony,3,10000,-,"[CONT](VC):If you have a card named ""Elite Mutant, Giraffa"" in your soul, this unit gets [Power] +1000. [AUTO](VC):[Counter-Blast 2 & Choose two of your <Megacolony> rear-guards, and retire them] When this unit's attack hits a vanguard, you may pay the cost. If you do, choose up to two of your opponent's grade 1 or less rear-guards, and retire them.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S05EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S05EN.png,"vanguard_scrape_out\images\BT04_S05EN__Evil_Armor_General,_Giraffa.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S06EN,"Amber Dragon, Eclipse",Normal Unit,Kagero,3,10000,-,"[CONT](VC):If you have a card named ""Amber Dragon, Dusk"" in your soul, this unit gets [Power] +1000. [ACT](VC):[Counter-Blast 2] This unit gets ""[AUTO](VC):When this unit's attack hits a vanguard, choose up to two of your opponent's rear-guards, and retire them."" until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S06EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S06EN.png,"vanguard_scrape_out\images\BT04_S06EN__Amber_Dragon,_Eclipse.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S07EN,Stern Blaukluger,Normal Unit,Nova Grappler,3,10000,-,"[CONT](VC):If you have a card named ""Blaukluger"" in your soul, this unit gets [Power] +1000. [AUTO](VC):[Counter-Blast 2 & Choose two <Nova Grappler> from your hand, and discard them] When this unit's attack hits a vanguard, you may pay the cost. If you do, [Stand] all of your units in the same column as this unit, and this unit loses ""Twin Drive!!"" until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S07EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S07EN.png,vanguard_scrape_out\images\BT04_S07EN__Stern_Blaukluger.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S08EN,Dark Metal Dragon,Normal Unit,Shadow Paladin,3,10000,-,"[AUTO](VC):When this unit's drive check reveals a <Shadow Paladin>, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S08EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S08EN.png,vanguard_scrape_out\images\BT04_S08EN__Dark_Metal_Dragon.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S09EN,"Amber Dragon, Dusk",Normal Unit,Kagero,2,9000,5000,"[CONT](VC):If you have a card named ""Amber Dragon, Daylight"" in your soul, this unit gets [Power] +1000. [AUTO](VC):When this unit attacks a vanguard, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S09EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S09EN.png,"vanguard_scrape_out\images\BT04_S09EN__Amber_Dragon,_Dusk.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S10EN,Blaukluger,Normal Unit,Nova Grappler,2,9000,5000,"[CONT](VC):If you have a card named ""Blaupanzer"" in your soul, this unit gets [Power] +1000. [AUTO](VC):When this unit's attack hits a vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S10EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S10EN.png,vanguard_scrape_out\images\BT04_S10EN__Blaukluger.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/S11EN,"Fang of Light, Garmore",Normal Unit,Royal Paladin,3,10000,-,"[CONT](VC):During your turn, this unit gets [Power] +1000 for each unit named ""Snogal"" or ""Brugal"" on your (RC). [AUTO]:[Choose a <Royal Paladin> from your hand, and discard it] When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one card named ""Snogal"" or ""Brugal"", call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S11EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S11EN.png,"vanguard_scrape_out\images\BT04_S11EN__Fang_of_Light,_Garmore.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/S12EN,Blaster Dark,Normal Unit,Shadow Paladin,2,9000,5000,"[CONT](VC):If you have a card named ""Blaster Javelin"" in your soul, this unit gets [Power] +1000. [AUTO]:[Counter-Blast 2] When this unit is placed on (VC), you may pay the cost. If you do, choose one of your opponent's rear-guards, and retire it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/S12EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_S12EN.png,vanguard_scrape_out\images\BT04_S12EN__Blaster_Dark.png
18,[BT05]Awakening of Twin Blades,BT05/001EN,"Covert Demonic Dragon, Mandala Lord",Normal Unit,Murakumo,3,11000,-,"[CONT](VC/RC):If you have a non-<Murakumo> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):[Counter-Blast 1 & Choose a card named Covert Demonic Dragon, Mandala Lord from your hand, and discard it] At the beginning of the guard step of the battle that this unit is attacked, you may pay the cost. If you do, choose one of your opponent's attacking units, and that unit gets [Power] -10000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/001EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_001EN.png,"vanguard_scrape_out\images\BT05_001EN__Covert_Demonic_Dragon,_Mandala_Lord.png"
18,[BT05]Awakening of Twin Blades,BT05/002EN,Majesty Lord Blaster,Normal Unit,Royal Paladin,3,10000,-,"[CONT](VC):If you have a card named ""Blaster Blade"" and a card named ""Blaster Dark"" in your soul, this unit gets [Power] +2000/[Critical] +1. [AUTO](VC):[Choose a unit named ""Blaster Blade"" and a unit named ""Blaster Dark"" from your (RC), and put them into your soul] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +10000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/002EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_002EN.png,vanguard_scrape_out\images\BT05_002EN__Majesty_Lord_Blaster.png
18,[BT05]Awakening of Twin Blades,BT05/003EN,Star Call Trumpeter,Normal Unit,Royal Paladin,2,8000,5000,"[AUTO]:[Counter-Blast 2] When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one grade 2 or less card with Blaster in its card name, call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/003EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_003EN.png,vanguard_scrape_out\images\BT05_003EN__Star_Call_Trumpeter.png
18,[BT05]Awakening of Twin Blades,BT05/004EN,Phantom Blaster Overlord,Normal Unit,Shadow Paladin,3,11000,-,"[CONT](VC/RC):If you have a non-<Shadow Paladin> vanguard or rear-guard, this unit gets [Power] -2000. [CONT](VC):If you have a card named Phantom Blaster Dragon in your soul, this unit gets [Power] +2000. [AUTO](VC):[Counter-Blast 3 & Choose a card named Phantom Blaster Overlord from your hand, and discard it] When this unit attacks, you may pay the cost. If you do, this unit gets [Power] +10000/[Critical] +1 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/004EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_004EN.png,vanguard_scrape_out\images\BT05_004EN__Phantom_Blaster_Overlord.png
18,[BT05]Awakening of Twin Blades,BT05/005EN,Dragonic Overlord the End,Normal Unit,Kagero,3,11000,-,"[CONT](VC/RC):If you have a non-<Kagero> vanguard or rear-guard, this unit gets [Power] -2000. [CONT](VC):If you have a card named Dragonic Overlord in your soul, this unit gets [Power] +2000. [AUTO](VC):[Counter-Blast 2 & Choose a card named Dragonic Overlord the End from your hand, and discard it] When this unit's attack hits, you may pay the cost. If you do, [Stand] this unit.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/005EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_005EN.png,vanguard_scrape_out\images\BT05_005EN__Dragonic_Overlord_the_End.png
18,[BT05]Awakening of Twin Blades,BT05/006EN,Miracle Beauty,Normal Unit,Dimension Police,3,10000,-,"[AUTO](RC):During your battle phase, when this unit becomes [Stand], if you have a <Dimension Police> vanguard, choose another of your rear-guard in the same column as this unit, and [Stand] it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/006EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_006EN.png,vanguard_scrape_out\images\BT05_006EN__Miracle_Beauty.png
18,[BT05]Awakening of Twin Blades,BT05/007EN,"King of Diptera, Beelzebub",Normal Unit,Dark Irregulars,3,10000,-,"[CONT](VC):If the number of <Dark Irregulars> in your soul is eight or more, this unit gets [Power] +1000. [AUTO](VC):[Counter-Blast 2] When this unit attacks, if the number of <Dark Irregulars> in your soul is six or more, you may pay the cost. If you do, choose up to two of your <Dark Irregulars> rear-guards, and those units get [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/007EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_007EN.png,"vanguard_scrape_out\images\BT05_007EN__King_of_Diptera,_Beelzebub.png"
18,[BT05]Awakening of Twin Blades,BT05/008EN,Mistress Hurricane,Normal Unit,Pale Moon,3,10000,-,"[CONT](VC):If the number of <Pale Moon> in your soul is eight or more, this unit gets [Power] +1000. [AUTO]:[Counter-Blast 2] When this unit is placed on (VC), you may pay the cost. If you do, choose a <Pale Moon> from your soul, and call it to (RC).",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/008EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_008EN.png,vanguard_scrape_out\images\BT05_008EN__Mistress_Hurricane.png
18,[BT05]Awakening of Twin Blades,BT05/009EN,Maiden of Trailing Rose,Normal Unit,Neo Nectar,3,11000,-,"[CONT](VC/RC):If you have a non-<Neo Nectar> vanguard or rear-guard, this unit gets [Power] -2000. [AUTO](VC):[Counter-Blast 1 & Choose a card named Maiden of Trailing Rose from your hand, and discard it] When this unit's attack hits a vanguard, you may pay the cost. If you do, look at up to five cards from the top of your deck, search for up to two <Neo Nectar> from among them, call the chosen cards to separate (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/009EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_009EN.png,vanguard_scrape_out\images\BT05_009EN__Maiden_of_Trailing_Rose.png
18,[BT05]Awakening of Twin Blades,BT05/010EN,Glass Beads Dragon,Normal Unit,Neo Nectar,2,9000,5000,"[AUTO](VC/RC):[Counter-Blast 2] When this unit's attack hits, if you have a <Neo Nectar> vanguard, you may pay the cost. If you do, draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/010EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_010EN.png,vanguard_scrape_out\images\BT05_010EN__Glass_Beads_Dragon.png
